id,image_url,street_number,street_name,street_type,apt_number,city,state,zipcode,price,bedrooms,lat,long,walkscore,built,listing_url,neighborhood
502,http://photos2.zillowstatic.com/p_f/IS5mk0150row6r0000000000.jpg,1902,Filbert,St,,San Francisco,CA,94123,4200,1,37.798831,-122.431053,,1920,http://www.zillow.com/homedetails/1902-Filbert-St-San-Francisco-CA-94123/119685526_zpid/,Cow Hollow
503,http://photos3.zillowstatic.com/p_f/IS9hfk67bu4osg0000000000.jpg,3458,18th,St,,San Francisco,CA,94110,4495,2,37.76181,-122.4206,,3000,http://www.zillow.com/homedetails/3458-18th-St-San-Francisco-CA-94110/2103940065_zpid/,Mission
505,http://photos2.zillowstatic.com/p_f/IStctb09hrj7ib0000000000.jpg,320,Turk,St,,San Francisco,CA,94102,2095,Studio,37.78278,-122.4145,,3000,http://www.zillow.com/homedetails/320-Turk-St-San-Francisco-CA-94102/2102607140_zpid/,Tenderloin
508,http://photos1.zillowstatic.com/p_f/IS91fxzgn8o01v0000000000.jpg,200,Portola,Dr,,San Francisco,CA,94131,4000,2,37.74747,-122.4445,,3000,http://www.zillow.com/homedetails/200-Portola-Dr-1-San-Francisco-CA-94131/2100935040_zpid/,Twin Peaks
510,http://photos2.zillowstatic.com/p_f/IShvr1agz4obuu0000000000.jpg,4990,Mission,St,# 2,San Francisco,CA,94112,3600,4,37.71872,-122.4396,,3000,http://www.zillow.com/homedetails/4990-Mission-St-2-San-Francisco-CA-94112/2100808088_zpid/,Mission Terrace
512,http://photos3.zillowstatic.com/p_f/IS5ab9s8aibzl61000000000.jpg,246,2nd,St,APT 505,San Francisco,CA,94105,3395,1,37.78575,-122.397404,,2000,http://www.zillow.com/homedetails/246-2nd-St-APT-505-San-Francisco-CA-94105/53153482_zpid/,Yerba Buena
514,http://photos2.zillowstatic.com/p_f/IShz6wednipjuh0000000000.jpg,10,Harbor Rd,,,San Francisco,CA,94124,900,1,37.73122,-122.3772,,3000,http://www.zillow.com/homedetails/10-Harbor-Rd-San-Francisco-CA-94124/2100525817_zpid/,Hunters Point
516,http://photos3.zillowstatic.com/p_f/ISlulrmwcx9ul10000000000.jpg,929,Oak,St,,San Francisco,CA,94117,2995,1,37.7732,-122.4347,,3000,http://www.zillow.com/homedetails/929-Oak-St-San-Francisco-CA-94117/2100649690_zpid/,Hayes Valley
518,http://photos3.zillowstatic.com/p_f/IS99tt0df2ebtm0000000000.jpg,76,Collins,St,,San Francisco,CA,94118,10550,3,37.78492,-122.4501,,3000,http://www.zillow.com/homedetails/76-Collins-St-San-Francisco-CA-94118/2100513610_zpid/,Jordan Park - Laurel Heights
491,http://photos1.zillowstatic.com/p_f/ISd0lwzis2qd8h0000000000.jpg,1838,Broadway,Ave,,San Francisco,CA,94109,7660,3,37.7953,-122.427,,3000,http://www.zillow.com/homedetails/1838-Broadway-San-Francisco-CA-94109/2120696523_zpid/,Pacific Heights
389,http://photos2.zillowstatic.com/p_f/ISt8iwxu2nyjkf1000000000.jpg,934A,Broadway,Ave,# 934A,San Francisco,CA,94133,3885,2,37.79743,-122.4126,,3000,http://www.zillow.com/homedetails/934A-Broadway-934A-San-Francisco-CA-94133/2100827648_zpid/,Russian Hill
393,http://photos2.zillowstatic.com/p_f/ISdk4h4utb0dfj1000000000.jpg,3741,Buchanan,St,,San Francisco,CA,94123,8364,2,37.80456,-122.4339,,3000,http://www.zillow.com/homedetails/3741-Buchanan-St-San-Francisco-CA-94123/2101335924_zpid/,Marina
395,http://photos1.zillowstatic.com/p_f/ISpd39cqda7c880000000000.jpg,8,Keystone,Way,APT 3A,San Francisco,CA,94127,3200,2,37.72565,-122.462525,,1985,http://www.zillow.com/homedetails/8-Keystone-Way-APT-3A-San-Francisco-CA-94127/15142206_zpid/,Mount Davidson Manor
397,http://photos1.zillowstatic.com/p_f/ISl6nw8ahvvsr51000000000.jpg,150,Cook,St,# 3,San Francisco,CA,94118,6350,4,37.78115,-122.4517,,1988,http://www.zillow.com/homedetails/150-Cook-St-3-San-Francisco-CA-94118/2100891294_zpid/,Lone Mountain
