id,image_url,street_number,street_name,street_type,apt_number,city,state,zipcode,price,bedrooms,lat,long,walkscore,built,listing_url,neighborhood,crime_rate
50,http://photos3.zillowstatic.com/p_f/IS956d95cos7741000000000.jpg,666,Post,St,APT 704,San Francisco,CA,94109,3950,1,37.787775,-122.412943,99,1926,http://www.zillow.com/homedetails/666-Post-St-APT-704-San-Francisco-CA-94109/63196402_zpid/,Downtown,D
554,http://photos3.zillowstatic.com/p_f/ISlmz44fpblxef1000000000.jpg,111,Chestnut,St,,San Francisco,CA,94111,5100,3,37.80462,-122.40555,90,1993,http://www.zillow.com/homedetails/111-Chestnut-St-San-Francisco-CA-94111/2113547841_zpid/,North Waterfront,B
123,http://photos3.zillowstatic.com/p_f/ISluxsj4ucbaij1000000000.jpg,233,Collingwood,St,,San Francisco,CA,94114,3600,2,37.75869,-122.4359,97,3000,http://www.zillow.com/homedetails/233-Collingwood-St-San-Francisco-CA-94114/2100661349_zpid/,Eureka Valley - Dolores Heights - Castro,C
149,http://photos1.zillowstatic.com/p_f/IS9lqbmr0ct9jq0000000000.jpg,630,Alvarado,St,,San Francisco,CA,94114,2695,1,37.75388,-122.435,95,1965,http://www.zillow.com/homedetails/630-Alvarado-St-San-Francisco-CA-94114/2101314297_zpid/,Noe Valley,A
164,http://photos1.zillowstatic.com/p_f/ISxb7huok7iez40000000000.jpg,1101,999 Pine,St,# 1101,San Francisco,CA,94108,3595,1,37.790271,-122.414131,98,3000,http://www.zillow.com/homedetails/1101-999-Pine-St-1101-San-Francisco-CA-94108/2106621489_zpid/,Downtown,C
196,http://photos2.zillowstatic.com/p_f/IS5602gc1nmc7g0000000000.jpg,2077,Buchanan,St,,San Francisco,CA,94115,5950,3,37.788985,-122.430755,98,1980,http://www.zillow.com/homedetails/2077-Buchanan-St-San-Francisco-CA-94115/15075141_zpid/,Lower Pacific Heights,B
241,http://photos2.zillowstatic.com/p_f/IS5ip1mgf3cgpj0000000000.jpg,3736,Ortega,St,,San Francisco,CA,94122,4500,3,37.75141,-122.503817,79,1945,http://www.zillow.com/homedetails/3736-Ortega-St-San-Francisco-CA-94122/15113484_zpid/,Outer Sunset,A
283,http://photos3.zillowstatic.com/p_f/IS52h0r3k41v4a0000000000.jpg,1440,Washington,St,APT 4,San Francisco,CA,94109,3795,2,37.79404,-122.4171,95,3000,http://www.zillow.com/homedetails/1440-Washington-St-APT-4-San-Francisco-CA-94109/2100769937_zpid/,Nob Hill,B
291,http://photos3.zillowstatic.com/p_f/IS5uy0lmwu58dz0000000000.jpg,491,29th,St,,San Francisco,CA,94131,4980,3,37.743258,-122.430791,86,1886,http://www.zillow.com/homedetails/491-29th-St-San-Francisco-CA-94131/15183345_zpid/,Noe Valley,B
373,http://photos1.zillowstatic.com/p_f/IS9ptcswo7n6zh0000000000.jpg,2827,Folsom,St,,San Francisco,CA,94110,5400,3,37.75203,-122.414,96,3000,http://www.zillow.com/homedetails/2827-Folsom-St-San-Francisco-CA-94110/2100816930_zpid/,Mission,C
385,http://photos3.zillowstatic.com/p_f/ISxng83xrx1y381000000000.jpg,3848,26th,St,,San Francisco,CA,94131,4950,2,37.7488,-122.426,91,3000,http://www.zillow.com/homedetails/3848-26th-St-San-Francisco-CA-94131/2100759769_zpid/,Eureka Valley - Dolores Heights - Castro,B
435,http://photos2.zillowstatic.com/p_f/IShbo5n39o1mw91000000000.jpg,52,Washburn,St,,San Francisco,CA,94103,7000,2,37.775157,-122.414436,96,3000,http://www.zillow.com/homedetails/52-Washburn-St-San-Francisco-CA-94103/2127192996_zpid/,South of Market,B
486,http://photos2.zillowstatic.com/p_f/IS5em046nbaoqg0000000000.jpg,4001,Ocean,Ave,,San Francisco,CA,94132,3995,3,37.732032,-122.48741,73,1950,http://www.zillow.com/homedetails/4001-Ocean-Ave-San-Francisco-CA-94132/15197896_zpid/,Lakeshore,A
533,http://photos3.zillowstatic.com/p_f/ISh3yvv0k4kb101000000000.jpg,653,Minna,St,,San Francisco,CA,94103,6695,4,37.7777,-122.4115,94,3000,http://www.zillow.com/homedetails/653-Minna-St-San-Francisco-CA-94103/2100501701_zpid/,South of Market,D
572,http://photos3.zillowstatic.com/p_f/IS5ey9zlfs33a70000000000.jpg,1887,24th,Ave,,San Francisco,CA,94122,3800,2,37.752409,-122.481988,77,1939,http://www.zillow.com/homedetails/1887-24th-Ave-San-Francisco-CA-94122/15112488_zpid/,Central Sunset,A
589,http://photos2.zillowstatic.com/p_f/ISdseuzt44n88x0000000000.jpg,200,Dellbrook,Ave,,San Francisco,CA,94131,4600,3,37.749404,-122.452802,49,1956,http://www.zillow.com/homedetails/200-Dellbrook-Ave-San-Francisco-CA-94131/15132399_zpid/,Midtown Terrace,B
127,http://photos1.zillowstatic.com/p_f/IS9ppder61nuqu1000000000.jpg,149,Hartford,St,,San Francisco,CA,94114,7600,3,37.760168,-122.433502,97,1900,http://www.zillow.com/homedetails/149-Hartford-St-San-Francisco-CA-94114/15144408_zpid/,Eureka Valley - Dolores Heights - Castro,C
138,http://photos2.zillowstatic.com/p_f/ISd4opjt3ignag1000000000.jpg,140,S Van Ness,Ave,UNIT 743,San Francisco,CA,94103,3100,1,37.771585,-122.418825,96,2002,http://www.zillow.com/homedetails/140-S-Van-Ness-Ave-UNIT-743-San-Francisco-CA-94103/64969415_zpid/,South of Market,B
7,http://photos1.zillowstatic.com/p_f/IS1rpc8653s4t81000000000.jpg,290,Pennsylvania,Ave,APT 3,San Francisco,CA,94107,3500,1,37.76292,-122.3938,91,3000,http://www.zillow.com/homedetails/290-Pennsylvania-Ave-APT-3-San-Francisco-CA-94107/2111336101_zpid/,Potrero Hill,B
493,http://photos2.zillowstatic.com/p_f/IS5u6fdslnu98g0000000000.jpg,11,Divisadero,St,,San Francisco,CA,94117,4850,2,37.76755,-122.436726,96,1907,http://www.zillow.com/homedetails/11-Divisadero-St-San-Francisco-CA-94117/15126954_zpid/,Buena Vista Park,C
258,http://photos2.zillowstatic.com/p_f/ISdwpt1tmji68v0000000000.jpg,68,Harriet,St,,San Francisco,CA,94103,3790,1,37.77835,-122.4068,98,3000,http://www.zillow.com/homedetails/68-Harriet-St-San-Francisco-CA-94103/2100545067_zpid/,South of Market,D
261,http://photos2.zillowstatic.com/p_f/IShjmlg2smebxh1000000000.jpg,690,Market,St,UNIT 2203,San Francisco,CA,94104,10000,2,37.788246,-122.403198,99,2007,http://www.zillow.com/homedetails/690-Market-St-UNIT-2203-San-Francisco-CA-94104/89239645_zpid/,Financial District,B
325,http://photos3.zillowstatic.com/p_f/IShrkx60xbk1jg1000000000.jpg,1637,Golden Gate,Ave,,San Francisco,CA,94115,3499,1,37.7788,-122.437,95,3000,http://www.zillow.com/homedetails/1637-A-Golden-Gate-San-Francisco-CA-94115/2100519610_zpid/,Alamo Square,B
424,http://photos1.zillowstatic.com/p_f/ISdon6oa0j7vr21000000000.jpg,174,22nd,Ave,,San Francisco,CA,94121,3250,2,37.78453,-122.4815,90,3000,http://www.zillow.com/homedetails/174-22nd-Ave-San-Francisco-CA-94121/2100532686_zpid/,Lake,A
489,http://photos2.zillowstatic.com/p_f/IS5i9523ttb1cj0000000000.jpg,2360,Van Ness,Ave,,San Francisco,CA,94109,3495,1,37.79749,-122.4234,98,3000,http://www.zillow.com/homedetails/2360-Van-Ness-Ave-San-Francisco-CA-94109/2101090694_zpid/,Russian Hill,B
